arxiv_id,reached_out_link,reached_out_success,reached_out_note,num_models,num_datasets,num_spaces,title,github,github_stars,conference_name,upvotes,num_comments,github_mention_hf,has_artifact,submitted_by,date
2305.10973,,0.0,,1.0,0.0,30.0,Drag Your GAN: Interactive Point-based Manipulation on the Generative Image Manifold,https://github.com/XingangPan/DragGAN,,,30,74,1.0,True,akhaliq,2023-05-19
2305.10601,,0.0,,0.0,0.0,0.0,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,https://github.com/ysymyth/tree-of-thought-llm,4721.0,NeurIPS2023,10,1,0.0,False,akhaliq,2023-05-19
2305.10855,,0.0,,0.0,0.0,2.0,TextDiffuser: Diffusion Models as Text Painters,,,NeurIPS2023,3,0,0.0,True,akhaliq,2023-05-19
2305.11173,,0.0,,0.0,0.0,0.0,Going Denser with Open-Vocabulary Part Segmentation,https://github.com/facebookresearch/vlpart,,,2,1,0.0,False,akhaliq,2023-05-19
2305.11337,,0.0,,0.0,0.0,0.0,RoomDreamer: Text-Driven 3D Indoor Scene Synthesis with Coherent Geometry and Texture,,,,3,0,0.0,False,akhaliq,2023-05-22
2305.11675,,0.0,,0.0,0.0,0.0,Cinematic Mindscapes: High-quality Video Reconstruction from Brain Activity,,,NeurIPS2023,1,1,0.0,False,akhaliq,2023-05-22
2305.11846,,0.0,,1.0,0.0,0.0,Any-to-Any Generation via Composable Diffusion,https://github.com/microsoft/i-Code/tree/main/i-Code-V3,1668.0,NeurIPS2023,4,2,0.0,True,akhaliq,2023-05-22
2305.11837,,0.0,,0.0,0.0,0.0,Comparing Software Developers with ChatGPT: An Empirical Investigation,,,,1,0,0.0,False,akhaliq,2023-05-22
2305.11243,,0.0,,0.0,0.0,0.0,Comparing Machines and Children: Using Developmental Psychology Experiments to Assess the Strengths and Weaknesses of LaMDA Responses,,,,1,0,0.0,False,akhaliq,2023-05-22
2305.11308,,0.0,,0.0,0.0,0.0,Counterfactuals for Design: A Model-Agnostic Method For Design Recommendations,,,,1,0,0.0,False,akhaliq,2023-05-22
2305.11364,,0.0,,0.0,0.0,0.0,Visualizing Linguistic Diversity of Text Datasets Synthesized by Large Language Models,https://github.com/pair-code/interpretability,,,2,1,0.0,False,akhaliq,2023-05-22
2305.11541,,0.0,,0.0,0.0,0.0,Empower Large Language Model to Perform Better on Industrial Domain-Specific Question Answering,https://github.com/keanudicap/MSQA,10.0,EMNLP2023,1,1,0.0,False,akhaliq,2023-05-22
2305.11598,,0.0,,0.0,0.0,0.0,Introspective Tips: Large Language Model for In-Context Decision Making,,,,1,0,0.0,False,akhaliq,2023-05-22
2305.11738,,0.0,,0.0,0.0,0.0,CRITIC: Large Language Models Can Self-Correct with Tool-Interactive Critiquing,https://github.com/microsoft/ProphetNet,688.0,NeurIPS2023,5,0,0.0,False,akhaliq,2023-05-22
2305.11738,,0.0,,0.0,0.0,0.0,CRITIC: Large Language Models Can Self-Correct with Tool-Interactive Critiquing,https://github.com/microsoft/ProphetNet,688.0,NeurIPS2024,5,0,0.0,False,akhaliq,2023-05-22
2305.11759,,0.0,,0.0,0.0,0.0,Controlling the Extraction of Memorized Data from Large Language Models via Prompt-Tuning,https://github.com/amazon-science/controlling-llm-memorization,31.0,ACL2023,1,0,1.0,False,akhaliq,2023-05-22
2305.11778,,0.0,,0.0,0.0,0.0,Cross-Lingual Supervision improves Large Language Models Pre-training,,,,2,0,0.0,False,akhaliq,2023-05-22
2305.11840,,0.0,,0.0,0.0,0.0,SeeGULL: A Stereotype Benchmark with Broad Geo-Cultural Coverage Leveraging Generative Models,https://github.com/google-research-datasets/seegull,32.0,ACL2023,1,0,0.0,False,akhaliq,2023-05-22
2305.11863,,0.0,,0.0,0.0,0.0,Scaling laws for language encoding models in fMRI,https://github.com/huthlab/encoding-model-scaling-laws,21.0,NeurIPS2023,1,0,0.0,False,akhaliq,2023-05-22
2305.11834,,0.0,,0.0,0.0,0.0,Pengi: An Audio Language Model for Audio Tasks,https://github.com/microsoft/pengi,284.0,NeurIPS2023,2,1,0.0,False,akhaliq,2023-05-22
2305.11841,,0.0,,0.0,0.0,0.0,How Does Generative Retrieval Scale to Millions of Passages?,,,EMNLP2023,3,0,0.0,False,akhaliq,2023-05-22
2305.11694,,0.0,,0.0,1.0,0.0,QUEST: A Retrieval Dataset of Entity-Seeking Queries with Implicit Set Operations,https://github.com/google-research/language,1616.0,ACL2023,1,0,0.0,True,akhaliq,2023-05-22
2305.11588,,0.0,,0.0,0.0,0.0,Text2NeRF: Text-Driven 3D Scene Generation with Neural Radiance Fields,https://github.com/eckertzhang/text2nerf,,,3,1,1.0,False,akhaliq,2023-05-22
2305.11854,,0.0,,0.0,0.0,0.0,Multimodal Web Navigation with Instruction-Finetuned Foundation Models,,,,3,0,0.0,False,akhaliq,2023-05-22
2305.11870,,0.0,,0.0,0.0,0.0,Chupa: Carving 3D Clothed Humans from Skinned Shape Priors using 2D Diffusion Probabilistic Models,https://github.com/snuvclab/chupa,,,3,0,0.0,False,akhaliq,2023-05-22
2305.11206,,0.0,,8.0,10.0,21.0,LIMA: Less Is More for Alignment,,,NeurIPS2023,20,9,0.0,True,akhaliq,2023-05-22
2305.13304,,0.0,,0.0,0.0,0.0,RecurrentGPT: Interactive Generation of (Arbitrarily) Long Text,https://github.com/aiwaves-cn/recurrentgpt,963.0,,2,2,0.0,False,akhaliq,2023-05-23
2305.11938,,0.0,,2.0,0.0,0.0,XTREME-UP: A User-Centric Scarce-Data Benchmark for Under-Represented Languages,https://github.com/google-research/xtreme-up,51.0,EMNLP2023,1,0,0.0,True,akhaliq,2023-05-23
2305.12001,,0.0,,0.0,0.0,0.0,OPT-R: Exploring the Role of Explanations in Finetuning and Prompting for Reasoning Skills of Large Language Models,,,ACL2023,1,0,0.0,False,akhaliq,2023-05-23
2305.12050,,0.0,,0.0,0.0,0.0,CodeCompose: A Large-Scale Industrial Deployment of AI-assisted Code Authoring,,,,1,0,0.0,False,akhaliq,2023-05-23
2305.13301,,0.0,,11.0,0.0,0.0,Training Diffusion Models with Reinforcement Learning,https://github.com/kvablack/ddpo-pytorch,,,3,0,1.0,True,akhaliq,2023-05-23
2305.13009,,0.0,,0.0,0.0,0.0,Textually Pretrained Speech Language Models,https://github.com/slp-rl/spokenstorycloze,13.0,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-23
2305.13050,,0.0,,0.0,0.0,2.0,AudioToken: Adaptation of Text-Conditioned Diffusion Models for Audio-to-Image Generation,https://github.com/guyyariv/AudioToken,,,3,2,1.0,True,akhaliq,2023-05-23
2305.13048,,0.0,,3.0,0.0,3.0,RWKV: Reinventing RNNs for the Transformer Era,https://github.com/BlinkDL/RWKV-LM,12540.0,EMNLP2023,12,1,1.0,True,akhaliq,2023-05-23
2305.13077,,0.0,,0.0,0.0,2.0,ControlVideo: Training-free Controllable Text-to-Video Generation,https://github.com/ybybzhang/controlvideo,769.0,,7,3,1.0,True,akhaliq,2023-05-23
2305.12487,,0.0,,0.0,0.0,0.0,Augmenting Autotelic Agents with Large Language Models,,,,1,0,0.0,False,akhaliq,2023-05-23
2305.13735,,0.0,,0.0,0.0,0.0,Aligning Large Language Models through Synthetic Feedback,https://github.com/naver-ai/almost,23.0,EMNLP2023,1,0,1.0,False,akhaliq,2023-05-24
2305.13534,,0.0,,0.0,0.0,0.0,How Language Model Hallucinations Can Snowball,https://github.com/nanami18/snowballed_hallucination,,,3,0,0.0,False,akhaliq,2023-05-24
2305.13786,,0.0,,0.0,0.0,0.0,Perception Test: A Diagnostic Benchmark for Multimodal Video Models,https://github.com/deepmind/perception_test,187.0,,1,0,0.0,False,akhaliq,2023-05-24
2305.14233,,0.0,,6.0,11.0,27.0,Enhancing Chat Language Models by Scaling High-quality Instructional Conversations,https://github.com/thunlp/ultrachat,2232.0,EMNLP2023,6,4,1.0,True,akhaliq,2023-05-24
2305.13840,,0.0,,6.0,0.0,2.0,Control-A-Video: Controllable Text-to-Video Generation with Diffusion Models,https://github.com/weifeng-chen/control-a-video,,,4,1,1.0,True,akhaliq,2023-05-24
2305.14314,,0.0,,100.0,2.0,100.0,QLoRA: Efficient Finetuning of Quantized LLMs,https://github.com/artidoro/qlora,9981.0,NeurIPS2023,45,7,1.0,True,akhaliq,2023-05-24
2305.14201,,0.0,,10.0,1.0,3.0,Goat: Fine-tuned LLaMA Outperforms GPT-4 on Arithmetic Tasks,https://github.com/liutiedong/goat,,,5,5,1.0,True,akhaliq,2023-05-24
2305.13579,,0.0,,0.0,0.0,0.0,Enhancing Detail Preservation for Customized Text-to-Image Generation: A Regularization-Free Approach,https://github.com/drboog/profusion,,,3,0,1.0,False,akhaliq,2023-05-24
2305.15038,,0.0,,0.0,0.0,0.0,Is GPT-4 a Good Data Analyst?,https://github.com/damo-nlp-sg/gpt4-as-dataanalyst,182.0,EMNLP2023,5,2,0.0,False,akhaliq,2023-05-25
2305.14878,,0.0,,0.0,0.0,0.0,Leveraging GPT-4 for Automatic Translation Post-Editing,,,EMNLP2023,1,0,0.0,False,akhaliq,2023-05-25
2305.14564,,0.0,,0.0,0.0,0.0,PEARL: Prompting Large Language Models to Plan and Execute Actions Over Long Documents,https://github.com/simengsun/pearl,,,1,0,0.0,False,akhaliq,2023-05-25
2305.14540,,0.0,,0.0,0.0,0.0,LLMs as Factual Reasoners: Insights from Existing Benchmarks and Beyond,https://github.com/salesforce/factualnlg,,,2,1,0.0,False,akhaliq,2023-05-25
2305.15486,,0.0,,0.0,0.0,0.0,SPRING: GPT-4 Out-performs RL Algorithms by Studying Papers and Reasoning,,,,1,0,0.0,False,akhaliq,2023-05-26
2305.15717,,0.0,,0.0,0.0,0.0,The False Promise of Imitating Proprietary LLMs,,,,5,0,0.0,False,akhaliq,2023-05-26
2305.15581,,0.0,,0.0,0.0,0.0,Unsupervised Semantic Correspondence Using Stable Diffusion,https://github.com/ubc-vision/LDM_correspondences,55.0,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-26
2305.15586,,0.0,,0.0,0.0,0.0,Manifold Diffusion Fields,,,,2,0,0.0,False,akhaliq,2023-05-26
2305.15779,,0.0,,0.0,0.0,0.0,Custom-Edit: Text-Guided Image Editing with Customized Diffusion Models,,,,3,0,0.0,False,akhaliq,2023-05-26
2305.15798,,0.0,,23.0,0.0,32.0,On Architectural Compression of Text-to-Image Diffusion Models,https://github.com/Nota-NetsPresso/BK-SDM,245.0,ECCV2024,4,1,0.0,True,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2023,9,4,0.0,False,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2023,9,4,0.0,False,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2023,9,4,0.0,False,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2024,9,4,0.0,False,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2024,9,4,0.0,False,akhaliq,2023-05-26
2305.16291,,0.0,,0.0,0.0,0.0,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://github.com/MineDojo/Voyager,5567.0,NeurIPS2024,9,4,0.0,False,akhaliq,2023-05-26
2305.16213,,0.0,,0.0,0.0,0.0,ProlificDreamer: High-Fidelity and Diverse Text-to-3D Generation with Variational Score Distillation,https://github.com/threestudio-project/threestudio,6221.0,NeurIPS2023,9,0,1.0,False,akhaliq,2023-05-26
2305.15719,,0.0,,0.0,0.0,0.0,Efficient Neural Music Generation,,,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-26
2305.16349,,0.0,,0.0,0.0,0.0,Lexinvariant Language Models,,,NeurIPS2023,1,0,0.0,False,akhaliq,2023-05-29
2305.16635,,0.0,,0.0,0.0,0.0,Impossible Distillation: from Low-Quality Model to High-Quality Dataset & Model for Summarization and Paraphrasing,,,,1,1,0.0,False,akhaliq,2023-05-29
2305.16367,,0.0,,0.0,0.0,0.0,Role-Play with Large Language Models,,,,3,3,0.0,False,akhaliq,2023-05-29
2305.17066,,0.0,,0.0,0.0,0.0,Mindstorms in Natural Language-Based Societies of Mind,,,NeurIPS2023,3,0,0.0,False,akhaliq,2023-05-29
2305.17066,,0.0,,0.0,0.0,0.0,Mindstorms in Natural Language-Based Societies of Mind,,,NeurIPS2024,3,0,0.0,False,akhaliq,2023-05-29
2305.16806,,0.0,,0.0,0.0,0.0,Do GPTs Produce Less Literal Translations?,https://github.com/vyraun/literalness,2.0,ACL2023,1,0,0.0,False,akhaliq,2023-05-29
2305.16381,,0.0,,0.0,0.0,0.0,DPOK: Reinforcement Learning for Fine-tuning Text-to-Image Diffusion Models,https://github.com/google-research/google-research/tree/master/dpok,34070.0,NeurIPS2023,3,0,0.0,False,akhaliq,2023-05-29
2305.17126,,0.0,,0.0,0.0,0.0,Large Language Models as Tool Makers,https://github.com/ctlllll/llm-toolmaker,,,2,1,0.0,False,akhaliq,2023-05-29
2305.16867,,0.0,,0.0,0.0,0.0,Playing repeated games with Large Language Models,,,,2,0,0.0,False,akhaliq,2023-05-29
2305.16411,,0.0,,0.0,0.0,0.0,ZeroAvatar: Zero-shot 3D Avatar Generation from a Single Image,,,,1,0,0.0,False,akhaliq,2023-05-29
2305.16958,,0.0,,1.0,0.0,0.0,MixCE: Training Autoregressive Language Models by Mixing Forward and Reverse Cross-Entropies,https://github.com/bloomberg/mixce-acl2023,19.0,ACL2023,1,0,1.0,True,akhaliq,2023-05-29
2305.16311,,0.0,,0.0,0.0,0.0,Break-A-Scene: Extracting Multiple Concepts from a Single Image,https://github.com/google/break-a-scene,495.0,,7,0,0.0,False,akhaliq,2023-05-29
2305.16999,,0.0,,0.0,0.0,0.0,Three Towers: Flexible Contrastive Learning with Pretrained Image Models,https://github.com/google-research/big_vision,2274.0,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-29
2305.16960,,0.0,,3.0,0.0,0.0,Training Socially Aligned Language Models in Simulated Human Society,,,,2,0,0.0,True,akhaliq,2023-05-29
2305.16338,,0.0,,0.0,0.0,0.0,Think Before You Act: Decision Transformers with Internal Working Memory,,,,3,0,0.0,False,akhaliq,2023-05-29
2305.17098,,0.0,,0.0,0.0,0.0,ControlVideo: Adding Conditional Control for One Shot Text-to-Video Editing,,,,3,3,0.0,False,akhaliq,2023-05-29
2305.16334,,0.0,,0.0,0.0,0.0,OlaGPT: Empowering LLMs With Human-like Problem-Solving Abilities,https://github.com/oladata-team/OlaGPT,0.0,,1,0,0.0,False,akhaliq,2023-05-29
2305.16355,,0.0,,1.0,0.0,2.0,PandaGPT: One Model To Instruction-Follow Them All,,,,3,0,0.0,True,akhaliq,2023-05-29
2305.16843,,0.0,,0.0,0.0,0.0,Randomized Positional Encodings Boost Length Generalization of Transformers,https://github.com/deepmind/randomized_positional_encodings,79.0,ACL2023,2,0,0.0,False,akhaliq,2023-05-29
2305.16704,,0.0,,0.0,0.0,0.0,A Closer Look at In-Context Learning under Distribution Shifts,https://github.com/facebookresearch/iclmlp,,,1,0,0.0,False,akhaliq,2023-05-29
2305.16380,,0.0,,0.0,0.0,0.0,Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer,,,NeurIPS2023,4,0,0.0,False,akhaliq,2023-05-29
2305.16765,,0.0,,2.0,0.0,2.0,Backpack Language Models,,,ACL2023,2,1,0.0,True,akhaliq,2023-05-29
2305.18292,,0.0,,0.0,0.0,0.0,Mix-of-Show: Decentralized Low-Rank Adaptation for Multi-Concept Customization of Diffusion Models,,,NeurIPS2023,5,1,0.0,False,akhaliq,2023-05-30
2305.17359,,0.0,,0.0,0.0,0.0,DNA-GPT: Divergent N-Gram Analysis for Training-Free Detection of GPT-Generated Text,https://github.com/xianjun-yang/dna-gpt,47.0,,1,0,0.0,False,akhaliq,2023-05-30
2305.17493,,0.0,,0.0,0.0,0.0,Model Dementia: Generated Data Makes Models Forget,,,,2,0,0.0,False,akhaliq,2023-05-30
2305.18098,,0.0,,6.0,0.0,2.0,BigTrans: Augmenting Large Language Models with Multilingual Translation Capability over 100 Languages,,,,4,2,0.0,True,akhaliq,2023-05-30
2305.18259,,0.0,,0.0,0.0,1.0,GlyphControl: Glyph Conditional Control for Visual Text Generation,https://github.com/aigtext/glyphcontrol-release,204.0,NeurIPS2023,2,1,1.0,True,akhaliq,2023-05-30
2305.18286,,0.0,,0.0,0.0,0.0,Photoswap: Personalized Subject Swapping in Images,,,NeurIPS2023,3,0,0.0,False,akhaliq,2023-05-30
2305.18231,,0.0,,0.0,0.0,0.0,High-Fidelity Image Compression with Score-based Generative Models,,,,1,0,0.0,False,akhaliq,2023-05-30
2305.17390,,0.0,,0.0,0.0,0.0,SwiftSage: A Generative Agent with Fast and Slow Thinking for Complex Interactive Tasks,,,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-30
2305.18264,,0.0,,0.0,0.0,0.0,Gen-L-Video: Multi-Text to Long Video Generation via Temporal Co-Denoising,https://github.com/g-u-n/gen-l-video,282.0,,3,0,1.0,False,akhaliq,2023-05-30
2305.17333,,0.0,,0.0,0.0,0.0,Fine-Tuning Language Models with Just Forward Passes,https://github.com/princeton-nlp/mezo,1033.0,NeurIPS2023,2,2,1.0,False,akhaliq,2023-05-30
2305.17306,,0.0,,0.0,0.0,0.0,Chain-of-Thought Hub: A Continuous Effort to Measure Large Language Models' Reasoning Performance,https://github.com/franxyao/chain-of-thought-hub,,,2,0,0.0,False,akhaliq,2023-05-30
2305.17144,,0.0,,0.0,0.0,0.0,Ghost in the Minecraft: Generally Capable Agents for Open-World Enviroments via Large Language Models with Text-based Knowledge and Memory,https://github.com/OpenGVLab/GITM,597.0,,2,0,0.0,False,akhaliq,2023-05-30
2305.18274,,0.0,,0.0,0.0,0.0,Reconstructing the Mind's Eye: fMRI-to-Image with Contrastive Learning and Diffusion Priors,https://github.com/medarc-ai/fmri-reconstruction-nsd,294.0,NeurIPS2023,4,1,1.0,False,akhaliq,2023-05-30
2305.18295,,0.0,,0.0,0.0,0.0,RAPHAEL: Text-to-Image Generation via Large Mixture of Diffusion Paths,,,NeurIPS2023,7,0,0.0,False,akhaliq,2023-05-30
2305.17216,,0.0,,0.0,0.0,0.0,Generating Images with Multimodal Language Models,https://github.com/kohjingyu/gill,423.0,NeurIPS2023,7,2,1.0,False,akhaliq,2023-05-30
2305.18247,,0.0,,0.0,0.0,0.0,TaleCrafter: Interactive Story Visualization with Multiple Characters,https://github.com/videocrafter/talecrafter,,,4,0,0.0,False,akhaliq,2023-05-30
2305.18365,,0.0,,0.0,0.0,0.0,What indeed can GPT models do in chemistry? A comprehensive benchmark on eight tasks,,,,3,0,0.0,False,akhaliq,2023-05-31
2305.18583,,0.0,,0.0,0.0,0.0,Controllable Text-to-Image Generation with GPT-4,,,,3,1,0.0,False,akhaliq,2023-05-31
2305.18729,,0.0,,0.0,0.0,0.0,Real-World Image Variation by Aligning Diffusion Inversion Chain,https://github.com/dvlab-research/rival,142.0,NeurIPS2023,4,1,0.0,False,akhaliq,2023-05-31
2305.19066,,0.0,,0.0,0.0,1.0,Nested Diffusion Processes for Anytime Image Generation,https://github.com/noamelata/nesteddiffusion,,,1,0,1.0,True,akhaliq,2023-05-31
2305.18474,,0.0,,2.0,0.0,0.0,Make-An-Audio 2: Temporal-Enhanced Text-to-Audio Generation,,,,2,0,0.0,True,akhaliq,2023-05-31
2305.18766,,0.0,,0.0,0.0,0.0,HiFA: High-fidelity Text-to-3D with Advanced Diffusion Guidance,,,,5,1,0.0,False,akhaliq,2023-05-31
2305.18373,,0.0,,0.0,0.0,0.0,KAFA: Rethinking Image Ad Understanding with Knowledge-Augmented Feature Adaptation of Vision-Language Models,,,ACL2023,1,0,0.0,False,akhaliq,2023-05-31
2305.18654,,0.0,,0.0,0.0,0.0,Faith and Fate: Limits of Transformers on Compositionality,https://github.com/nouhadziri/faith-and-fate,27.0,NeurIPS2023,5,1,0.0,False,akhaliq,2023-05-31
2305.19234,,0.0,,0.0,0.0,0.0,Grammar Prompting for Domain-Specific Language Generation with Large Language Models,https://github.com/berlino/grammar-prompting,,,3,4,0.0,False,akhaliq,2023-05-31
2305.18415,,0.0,,0.0,0.0,0.0,Geometric Algebra Transformers,https://github.com/sukjulian/lab-gatr,,NeurIPS2023,2,0,0.0,False,akhaliq,2023-05-31
2305.19245,,0.0,,0.0,0.0,0.0,AlteredAvatar: Stylizing Dynamic 3D Avatars with Fast Style Adaptation,,,,2,0,0.0,False,akhaliq,2023-05-31
2305.18802,,0.0,,0.0,5.0,1.0,LibriTTS-R: A Restored Multi-Speaker Text-to-Speech Corpus,,,,2,0,0.0,True,akhaliq,2023-05-31
2305.18752,,0.0,,0.0,0.0,0.0,GPT4Tools: Teaching Large Language Model to Use Tools via Self-instruction,https://github.com/stevengrove/gpt4tools,757.0,NeurIPS2023,3,1,1.0,False,akhaliq,2023-05-31
2305.19012,,0.0,,0.0,0.0,0.0,StyleAvatar3D: Leveraging Image-Text Diffusion Models for High-Fidelity 3D Avatar Generation,https://github.com/icoz69/styleavatar3d,,,4,2,0.0,False,akhaliq,2023-05-31
2305.19164,,0.0,,0.0,0.0,0.0,LANCE: Stress-testing Visual Models by Generating Language-guided Counterfactual Images,https://github.com/virajprabhu/lance,27.0,NeurIPS2023,2,0,1.0,False,akhaliq,2023-05-31
2305.18565,,0.0,,0.0,0.0,0.0,PaLI-X: On Scaling up a Multilingual Vision and Language Model,,,CVPR2024,3,0,0.0,False,akhaliq,2023-05-31
2305.18565,,0.0,,0.0,0.0,0.0,PaLI-X: On Scaling up a Multilingual Vision and Language Model,,,,3,0,0.0,False,akhaliq,2023-05-31
2305.19472,,0.0,,0.0,0.0,0.0,PlaSma: Making Small Language Models Better Procedural Knowledge Models for (Counterfactual) Planning,https://github.com/allenai/plasma,,,1,0,0.0,False,akhaliq,2023-06-01
2305.20082,,0.0,,0.0,0.0,0.0,Control4D: Dynamic Portrait Editing by Learning 4D GAN from 2D Diffusion-based Editor,,,CVPR2024,2,2,0.0,False,akhaliq,2023-06-01
2305.20086,,0.0,,0.0,0.0,0.0,Understanding and Mitigating Copying in Diffusion Models,https://github.com/somepago/dcr,103.0,NeurIPS2023,3,0,0.0,False,akhaliq,2023-06-01
2305.19370,,0.0,,0.0,0.0,0.0,Blockwise Parallel Transformer for Long Context Large Models,,,,3,0,0.0,False,akhaliq,2023-06-01
2305.19835,,0.0,,0.0,0.0,0.0,Deliberate then Generate: Enhanced Prompting Framework for Text Generation,,,,1,0,0.0,False,akhaliq,2023-06-01
2305.20010,,0.0,,0.0,0.0,0.0,Human or Not? A Gamified Approach to the Turing Test,,,,1,0,0.0,False,akhaliq,2023-06-01
2305.20088,,0.0,,0.0,0.0,0.0,Improving CLIP Training with Language Rewrites,https://github.com/lijiefan/laclip,254.0,NeurIPS2023,2,1,0.0,False,akhaliq,2023-06-01
2305.19452,,0.0,,0.0,0.0,0.0,"Bigger, Better, Faster: Human-level Atari with human-level efficiency",https://github.com/google-research/google-research/tree/master/bigger_better_faster,34070.0,,4,0,0.0,False,akhaliq,2023-06-01
